Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
2,0,0,0,8,0,0,0,32,16,2,0,16,128,4,0,980,0.33332204818725586,N/A,N/A,UP,0,10
2,16,2,0,8,128,4,0,32,0,0,0,16,2,0,0,980,0.5248589515686035,N/A,N/A,DOWN,0,13
2,0,0,0,8,16,2,0,32,128,2,0,16,2,4,0,980,0.5001988410949707,N/A,N/A,RIGHT,0,6
2,0,0,2,0,8,16,2,0,32,128,2,0,16,2,4,980,0.6259682178497314,N/A,N/A,DOWN,0,0
0,2,0,0,0,8,16,2,0,32,128,4,2,16,2,4,984,0.4328136444091797,N/A,N/A,LEFT,0,1
2,0,0,2,8,16,2,0,32,128,4,0,2,16,2,4,984,0.4703359603881836,N/A,N/A,RIGHT,0,3
0,2,0,4,0,8,16,2,0,32,128,4,2,16,2,4,988,0.49518513679504395,N/A,N/A,RIGHT,0,1
0,2,2,4,0,8,16,2,0,32,128,4,2,16,2,4,988,0.47985386848449707,N/A,N/A,DOWN,0,1
0,2,2,0,2,8,16,4,0,32,128,2,2,16,2,8,996,0.40462279319763184,N/A,N/A,DOWN,0,4
0,2,2,0,0,8,16,4,2,32,128,2,4,16,2,8,1000,0.35929083824157715,N/A,N/A,UP,0,8
2,2,2,4,4,8,16,2,2,32,128,8,0,16,2,0,1000,0.3233208656311035,N/A,N/A,LEFT,0,8
4,2,4,0,4,8,16,2,2,32,128,8,16,2,0,2,1004,0.45729708671569824,N/A,N/A,DOWN,0,15
0,2,2,0,8,8,4,2,2,32,16,8,16,2,128,2,1012,0.33033299446105957,N/A,N/A,UP,0,2
8,2,2,2,2,8,4,8,16,32,16,2,0,2,128,2,1012,0.3873312473297119,N/A,N/A,LEFT,0,15
8,4,2,0,2,8,4,8,16,32,16,2,2,128,2,2,1016,0.453563928604126,N/A,N/A,LEFT,0,15
8,4,2,0,2,8,4,8,16,32,16,2,2,128,4,2,1020,0.349045991897583,N/A,N/A,DOWN,0,15
8,4,2,0,2,8,4,2,16,32,16,8,2,128,4,4,1024,0.34027910232543945,N/A,N/A,RIGHT,0,7
0,8,4,2,2,8,4,2,16,32,16,8,2,2,128,8,1032,0.5629608631134033,N/A,N/A,UP,0,12
2,16,8,4,16,32,16,16,2,2,128,0,0,2,0,0,1076,0.553290843963623,N/A,N/A,DOWN,0,13
0,0,2,0,2,16,8,0,16,32,16,4,2,4,128,16,1080,0.330812931060791,N/A,N/A,RIGHT,0,2
0,0,2,2,0,2,16,8,16,32,16,4,2,4,128,16,1080,0.5587830543518066,N/A,N/A,DOWN,0,2
0,2,0,2,0,2,2,8,16,32,32,4,2,4,128,16,1112,0.40253281593322754,N/A,N/A,RIGHT,0,1
0,2,0,4,0,0,4,8,0,16,64,4,2,4,128,16,1184,0.3919858932495117,N/A,N/A,RIGHT,0,1
0,2,2,4,0,0,4,8,0,16,64,4,2,4,128,16,1184,0.552811861038208,N/A,N/A,UP,0,1
2,2,2,4,0,16,4,8,2,4,64,4,0,0,128,16,1184,0.44425511360168457,N/A,N/A,LEFT,0,8
4,2,4,0,16,4,8,0,2,4,64,4,128,16,2,0,1188,0.42510485649108887,N/A,N/A,UP,0,14
4,2,4,4,16,8,8,0,2,16,64,0,128,2,2,0,1196,0.3484678268432617,N/A,N/A,RIGHT,0,13
0,4,2,8,0,2,16,16,0,2,16,64,0,0,128,4,1224,0.5048811435699463,N/A,N/A,UP,0,5
0,4,2,8,0,4,32,16,0,2,128,64,0,0,0,4,1260,0.3994319438934326,N/A,N/A,DOWN,0,9
0,0,0,8,0,0,2,16,2,8,32,64,0,2,128,4,1268,0.45950818061828613,N/A,N/A,LEFT,0,8
8,0,0,0,2,16,0,2,2,8,32,64,2,128,4,0,1268,0.5836436748504639,N/A,N/A,UP,0,7
8,16,32,2,4,8,4,64,2,128,0,2,0,0,0,0,1272,0.3336911201477051,N/A,N/A,DOWN,0,11
0,2,0,0,8,16,0,2,4,8,32,64,2,128,4,2,1272,0.544713020324707,N/A,N/A,RIGHT,0,1
0,2,0,2,0,8,16,2,4,8,32,64,2,128,4,2,1272,0.614875316619873,N/A,N/A,DOWN,0,1
0,0,0,2,0,2,16,4,4,16,32,64,2,128,4,2,1292,0.3365061283111572,N/A,N/A,LEFT,0,3
2,0,2,0,2,16,4,0,4,16,32,64,2,128,4,2,1292,0.6511878967285156,N/A,N/A,UP,0,2
4,32,2,64,4,128,4,2,2,0,32,0,0,0,4,2,1328,0.48221802711486816,N/A,N/A,DOWN,0,15
0,0,2,2,0,0,4,0,8,32,32,64,2,128,4,4,1340,0.6672682762145996,N/A,N/A,LEFT,0,3
4,0,0,4,4,0,0,0,8,64,64,0,2,128,8,0,1416,0.8014898300170898,N/A,N/A,UP,0,3
8,64,64,4,8,128,8,0,2,0,0,2,0,0,0,0,1424,0.7745082378387451,N/A,N/A,LEFT,0,11
8,128,4,0,8,128,8,0,4,0,0,0,0,2,0,0,1556,0.760181188583374,N/A,N/A,RIGHT,0,13
0,8,128,4,0,8,128,8,0,0,0,4,0,2,0,2,1556,0.8220019340515137,N/A,N/A,RIGHT,0,13
0,8,128,4,0,8,128,8,0,0,2,4,0,0,0,4,1560,0.5650060176849365,N/A,N/A,UP,0,10
0,16,256,4,0,0,2,8,0,0,0,8,0,4,0,0,1840,0.867469072341919,N/A,N/A,LEFT,0,13
16,256,4,0,2,8,0,0,8,0,0,0,4,2,0,0,1840,0.7426722049713135,N/A,N/A,DOWN,0,13
16,2,0,0,2,256,0,0,8,8,0,0,4,2,4,0,1840,0.6410062313079834,N/A,N/A,LEFT,0,1
16,2,0,0,2,256,0,0,16,0,0,0,4,2,4,2,1856,0.5655779838562012,N/A,N/A,UP,0,15
16,2,4,2,2,256,0,0,16,2,2,0,4,0,0,0,1856,0.6532931327819824,N/A,N/A,DOWN,0,10
16,0,0,0,2,2,2,0,16,256,4,0,4,2,2,2,1856,0.5068850517272949,N/A,N/A,UP,0,6
16,2,2,2,2,256,4,0,16,2,2,0,4,0,2,0,1856,0.7165460586547852,N/A,N/A,LEFT,0,14
16,4,2,0,2,256,4,0,16,4,0,0,4,2,2,0,1864,0.623121976852417,N/A,N/A,RIGHT,0,14
0,16,4,2,0,2,256,4,0,0,16,4,0,2,4,4,1868,0.7802770137786865,N/A,N/A,LEFT,0,13
16,4,2,0,2,256,4,0,16,4,0,0,2,8,0,2,1876,0.6987628936767578,N/A,N/A,RIGHT,0,15
0,16,4,2,2,2,256,4,0,0,16,4,0,2,8,2,1876,0.694753885269165,N/A,N/A,RIGHT,0,4
0,16,4,2,0,4,256,4,0,0,16,4,2,2,8,2,1880,0.6258029937744141,N/A,N/A,UP,0,12
2,16,4,2,0,4,256,8,2,2,16,2,0,0,8,0,1888,0.6052329540252686,N/A,N/A,RIGHT,0,8
2,16,4,2,0,4,256,8,2,4,16,2,0,0,0,8,1892,0.44975829124450684,N/A,N/A,LEFT,0,8
2,16,4,2,4,256,8,0,2,4,16,2,8,2,0,0,1892,0.4537222385406494,N/A,N/A,DOWN,0,13
2,16,0,0,4,256,4,2,2,4,8,0,8,2,16,4,1896,0.36618971824645996,N/A,N/A,DOWN,0,7
2,16,0,0,4,256,4,2,2,4,8,2,8,2,16,4,1896,0.36135005950927734,N/A,N/A,UP,0,7
2,16,4,4,4,256,8,4,2,4,16,0,8,2,0,2,1900,0.5808169841766357,N/A,N/A,LEFT,0,15
2,16,8,0,4,256,8,4,2,4,16,0,8,4,0,2,1912,0.5796408653259277,N/A,N/A,LEFT,0,15
2,16,8,0,4,256,8,4,2,4,16,2,8,4,2,0,1912,0.41156792640686035,N/A,N/A,UP,0,11
2,16,16,4,4,256,16,2,2,8,2,2,8,0,0,0,1936,0.6213681697845459,N/A,N/A,LEFT,0,11
2,32,4,0,4,256,16,2,2,8,4,0,8,0,2,0,1972,0.5766592025756836,N/A,N/A,LEFT,0,14
2,32,4,0,4,256,16,2,2,8,4,2,8,2,0,0,1972,0.3972511291503906,N/A,N/A,UP,0,11
2,32,4,4,4,256,16,0,2,8,4,2,8,2,0,0,1976,0.482802152633667,N/A,N/A,LEFT,0,11
2,32,8,0,4,256,16,2,2,8,4,2,8,2,0,0,1984,0.4158668518066406,N/A,N/A,RIGHT,0,7
2,2,32,8,4,256,16,2,2,8,4,2,0,0,8,2,1984,0.48423290252685547,N/A,N/A,DOWN,0,0
2,0,32,0,2,2,16,8,4,256,4,2,2,8,8,4,1988,0.44170212745666504,N/A,N/A,UP,0,0
4,2,32,8,4,256,16,2,2,8,4,4,2,0,8,0,1992,0.4683709144592285,N/A,N/A,LEFT,0,12
4,2,32,8,4,256,16,2,2,8,8,0,2,8,0,2,2000,0.5362937450408936,N/A,N/A,LEFT,0,15
4,2,32,8,4,256,16,2,2,16,0,0,2,8,2,2,2016,0.4119148254394531,N/A,N/A,UP,0,15
8,2,32,8,4,256,16,4,0,16,2,2,0,8,0,0,2032,0.37192225456237793,N/A,N/A,DOWN,0,11
0,2,2,0,0,256,32,8,8,16,16,4,4,8,2,2,2032,0.3975663185119629,N/A,N/A,RIGHT,0,2
0,0,0,4,4,256,32,8,0,8,32,4,0,4,8,4,2072,0.4152672290802002,N/A,N/A,DOWN,0,4
2,0,0,0,0,256,0,4,0,8,64,8,4,4,8,8,2144,0.579535961151123,N/A,N/A,DOWN,0,0
0,2,0,0,0,256,0,0,2,8,64,4,4,4,8,16,2160,0.4486982822418213,N/A,N/A,UP,0,1
2,2,64,4,4,256,8,16,0,8,0,0,0,4,0,2,2160,0.4972341060638428,N/A,N/A,DOWN,0,15
2,2,0,0,0,256,0,4,2,8,64,16,4,4,8,2,2160,0.4419670104980469,N/A,N/A,UP,0,0
4,2,64,4,4,256,8,16,4,8,0,2,0,4,0,0,2164,0.49716615676879883,N/A,N/A,LEFT,0,8
4,2,64,4,4,256,8,16,4,8,2,0,4,2,0,0,2164,0.35432004928588867,N/A,N/A,DOWN,0,13
0,2,0,2,0,256,64,0,8,8,8,4,8,2,2,16,2180,0.5858581066131592,N/A,N/A,DOWN,0,3
0,2,0,2,0,256,64,2,0,8,8,4,16,2,2,16,2196,0.543104887008667,N/A,N/A,LEFT,0,3
4,2,0,0,256,64,2,0,16,4,0,0,16,4,16,0,2220,0.34998297691345215,N/A,N/A,DOWN,0,1
0,2,0,0,4,2,0,0,256,64,2,0,32,8,16,0,2260,0.5649430751800537,N/A,N/A,RIGHT,0,1
2,0,0,2,0,0,4,2,0,256,64,2,0,32,8,16,2260,0.4502749443054199,N/A,N/A,UP,0,0
2,256,4,4,0,32,64,2,0,0,8,16,2,0,0,0,2264,0.5330989360809326,N/A,N/A,DOWN,0,12
0,0,0,0,0,2,4,4,0,256,64,2,4,32,8,16,2268,0.3887290954589844,N/A,N/A,LEFT,0,5
0,0,0,0,2,8,2,0,256,64,2,0,4,32,8,16,2276,0.4304349422454834,N/A,N/A,UP,0,6
2,8,4,16,256,64,8,0,4,32,0,0,0,0,2,0,2280,0.47178220748901367,N/A,N/A,UP,0,14
2,8,4,16,256,64,8,0,4,32,2,0,0,0,0,2,2280,0.4082911014556885,N/A,N/A,RIGHT,0,15
2,8,4,16,2,256,64,8,0,4,32,2,0,0,0,2,2280,0.2745058536529541,N/A,N/A,DOWN,0,4
0,0,4,0,0,8,4,16,0,256,64,8,4,4,32,4,2288,0.3944258689880371,N/A,N/A,DOWN,0,2
0,0,4,0,0,8,8,16,0,256,64,8,4,4,32,4,2296,0.2740440368652344,N/A,N/A,RIGHT,0,2
0,2,0,4,0,0,16,16,0,256,64,8,0,8,32,4,2320,0.4465217590332031,N/A,N/A,LEFT,0,1
2,4,0,0,32,2,0,0,256,64,8,0,8,32,4,0,2352,0.2795290946960449,N/A,N/A,UP,0,5
2,4,8,0,32,2,4,0,256,64,0,2,8,32,0,0,2352,0.43146705627441406,N/A,N/A,DOWN,0,11
2,4,0,0,32,2,0,4,256,64,8,0,8,32,4,2,2352,0.27371859550476074,N/A,N/A,DOWN,0,7
2,4,0,0,32,2,2,0,256,64,8,4,8,32,4,2,2352,0.24801111221313477,N/A,N/A,RIGHT,0,6
2,0,2,4,0,0,32,4,256,64,8,4,8,32,4,2,2356,0.3436267375946045,N/A,N/A,UP,0,0
2,64,2,8,256,32,32,4,8,2,8,2,0,0,4,0,2364,0.3346078395843506,N/A,N/A,RIGHT,0,9
2,64,2,8,0,256,64,4,8,2,8,2,4,0,0,4,2428,0.5307521820068359,N/A,N/A,LEFT,0,12
2,64,2,8,256,64,4,0,8,2,8,2,8,4,0,0,2436,0.3245077133178711,N/A,N/A,DOWN,0,13
0,0,2,0,2,128,2,0,256,2,4,8,16,4,8,2,2580,0.4667201042175293,N/A,N/A,RIGHT,0,2
0,2,0,2,0,2,128,2,256,2,4,8,16,4,8,2,2580,0.44130611419677734,N/A,N/A,UP,0,1
256,4,128,4,16,2,4,8,0,4,8,2,0,2,0,0,2588,0.35600996017456055,N/A,N/A,DOWN,0,13
0,4,0,0,2,2,128,4,256,4,4,8,16,2,8,2,2588,0.3717038631439209,N/A,N/A,UP,0,4
2,4,128,4,256,2,4,8,16,4,8,2,0,2,2,0,2588,0.30465102195739746,N/A,N/A,DOWN,0,14
0,4,128,2,2,2,4,4,256,4,8,8,16,2,2,2,2588,0.2990429401397705,N/A,N/A,LEFT,0,3
4,128,2,2,4,8,0,0,256,4,16,0,16,4,2,0,2620,0.5143401622772217,N/A,N/A,RIGHT,0,3
0,4,128,4,0,2,4,8,0,256,4,16,0,16,4,2,2624,0.2958848476409912,N/A,N/A,LEFT,0,5
4,128,4,0,2,4,8,2,256,4,16,0,16,4,2,0,2624,0.3289368152618408,N/A,N/A,UP,0,7
4,128,4,2,2,8,8,0,256,4,16,0,16,2,2,0,2632,0.30502820014953613,N/A,N/A,LEFT,0,13
4,128,4,2,2,16,0,0,256,4,16,0,16,4,4,0,2652,0.4031670093536377,N/A,N/A,RIGHT,0,14
4,128,4,2,0,2,2,16,0,256,4,16,0,0,16,8,2660,0.4029228687286377,N/A,N/A,UP,0,5
4,128,4,2,2,2,2,32,0,256,4,8,0,0,16,0,2692,0.28383731842041016,N/A,N/A,RIGHT,0,4
4,128,4,2,2,2,4,32,0,256,4,8,0,0,0,16,2696,0.36415719985961914,N/A,N/A,UP,0,4
4,128,8,2,2,2,4,32,0,256,0,8,0,2,0,16,2704,0.3383941650390625,N/A,N/A,RIGHT,0,13
4,128,8,2,0,4,4,32,0,0,256,8,0,2,2,16,2708,0.33357906341552734,N/A,N/A,RIGHT,0,13
4,128,8,2,0,0,8,32,0,0,256,8,2,0,4,16,2720,0.3432028293609619,N/A,N/A,LEFT,0,12
4,128,8,2,8,32,0,0,256,8,0,2,2,4,16,0,2720,0.356036901473999,N/A,N/A,DOWN,0,11
4,128,0,2,8,32,0,0,256,8,8,0,2,4,16,4,2724,0.3534200191497803,N/A,N/A,DOWN,0,3
4,128,0,2,8,32,0,0,256,8,8,2,2,4,16,4,2724,0.4297919273376465,N/A,N/A,UP,0,3
4,128,8,4,8,32,16,4,256,8,0,2,2,4,0,0,2728,0.4608161449432373,N/A,N/A,UP,0,11
4,128,8,8,8,32,16,2,256,8,2,0,2,4,0,0,2736,0.2748129367828369,N/A,N/A,LEFT,0,10
4,128,16,0,8,32,16,2,256,8,2,2,2,4,0,0,2752,0.4056363105773926,N/A,N/A,DOWN,0,11
4,128,0,0,8,32,0,2,256,8,32,0,2,4,2,4,2788,0.43056201934814453,N/A,N/A,LEFT,0,7
4,128,0,2,8,32,2,0,256,8,32,0,2,4,2,4,2788,0.28782010078430176,N/A,N/A,RIGHT,0,3
