Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
2,16,16,4,0,0,256,32,0,0,0,64,0,0,2,4,2264,0.28897690773010254,N/A,N/A,LEFT,0,14
2,32,4,0,256,32,0,0,64,0,0,2,2,4,0,0,2296,0.28661394119262695,N/A,N/A,DOWN,0,11
2,0,0,2,256,0,0,0,64,64,0,0,2,4,4,2,2360,0.4299740791320801,N/A,N/A,RIGHT,0,3
0,2,0,4,0,0,0,256,0,0,0,128,0,2,8,2,2500,0.4310028553009033,N/A,N/A,UP,0,1
0,4,8,4,0,0,2,256,0,0,0,128,0,0,0,2,2504,0.20449376106262207,N/A,N/A,DOWN,0,6
0,0,0,4,2,0,0,256,0,0,8,128,0,4,2,2,2504,0.3768901824951172,N/A,N/A,RIGHT,0,4
0,0,0,4,2,0,2,256,0,0,8,128,0,0,4,4,2508,0.4118168354034424,N/A,N/A,LEFT,0,4
4,0,0,0,4,256,2,0,8,128,0,0,8,0,0,0,2520,0.3648059368133545,N/A,N/A,DOWN,0,6
0,0,2,0,0,0,0,0,8,256,0,0,16,128,2,0,2544,0.5274262428283691,N/A,N/A,UP,0,2
8,256,4,0,16,128,0,0,2,0,0,0,0,0,0,0,2548,0.21822285652160645,N/A,N/A,RIGHT,0,8
0,8,256,4,0,0,16,128,0,0,0,2,0,0,2,0,2548,0.4341909885406494,N/A,N/A,LEFT,0,14
8,256,4,2,16,128,0,0,2,0,0,0,2,0,0,0,2548,0.26957201957702637,N/A,N/A,UP,0,3
8,256,4,2,16,128,0,2,4,0,0,0,0,0,0,0,2552,0.3605029582977295,N/A,N/A,UP,0,7
8,256,4,4,16,128,0,0,4,0,2,0,0,0,0,0,2556,0.3291311264038086,N/A,N/A,LEFT,0,10
8,256,8,0,16,128,2,0,4,2,0,0,0,0,0,0,2564,0.1789710521697998,N/A,N/A,RIGHT,0,6
0,8,256,8,0,16,128,2,2,0,4,2,0,0,0,0,2564,0.3493812084197998,N/A,N/A,DOWN,0,8
